num,x,y,z,qx,qy,qz,qw
1107,36.513654016493,15.885634245017863,7.86940309848901,0.9728807529704744,0.22820762293316801,0.0057689876950509774,0.03729665019502569
1108,36.684480763997286,15.947788766771266,7.854056737816671,0.9755901538037245,0.21684386707786676,0.004081893161873364,0.03443729461146139
1109,36.85026889842632,15.98877996284843,7.90240457466469,0.978213906729645,0.20491611470509039,0.0009782679265665352,0.0332563017601096
1110,36.94771757220511,16.073428520552355,7.925563166467414,0.9776015401889321,0.20797473210990494,0.008362054242384984,0.031173955040843398
1111,37.10070712082893,16.133278909893416,7.87352929240822,0.9769980219720814,0.2106858711189745,0.01634728010674413,0.0286198393879311
1112,37.22886555808723,16.286484000436435,7.809868356338544,0.9743372915588351,0.22313037613002523,0.013006142475709352,0.02665553945746792
1113,37.4232788711454,16.321203971416733,7.817771674279808,0.9712100958115345,0.2366435894707231,-0.0042771622454693,0.02706413196996422
1114,37.5328730892057,16.471204520257103,7.86832251361686,0.9688061201523237,0.24440235380739275,-0.015762147985091714,0.037864834605518455
1115,37.68208146422121,16.525103192768334,7.858911263194938,0.9703578584975954,0.23504958575298263,-0.0155736008650043,0.05398871776037559
1116,37.84102188071125,16.62770199763627,7.836079434821565,0.9748740160049736,0.2133823065670442,-0.007505164948421931,0.0635005248920004
1117,37.976639988397096,16.752011706456425,7.800537172849513,0.9765149888019365,0.20301192131455217,-0.009860082029138625,0.07146618243411869
1118,38.173547822535035,16.823069378084895,7.80621951684222,0.9780767875482081,0.1920145442318326,-0.019775993099973573,0.0781352837054347
1119,38.33277861819257,16.922750677246043,7.809738962555082,0.9746585505765661,0.2086557450196506,-0.024285669357448185,0.07690055995987599
1120,38.470253939866154,16.997682839169485,7.799261808167938,0.9692047520845317,0.23357649122541757,-0.021621239603829848,0.07494460141716482
1121,38.66107396542648,17.07184166811407,7.778681889885164,0.9656680372618491,0.24954643185344924,-0.013975234760660765,0.0708273462261874
1122,38.80279027489056,17.174773925910255,7.7685056643004105,0.9603525236535044,0.26935639415395474,-0.02306586766847068,0.06810381038844569
1123,38.907106121873404,17.266725999424935,7.841511017002739,0.9544374147119978,0.2895225379248658,-0.027071602666053105,0.06703021528022964
1124,39.00312358168444,17.315959299350435,7.854249300607104,0.9540811205211919,0.2912672604424361,-0.016962403081031224,0.06785923180453378
1125,39.15135361053498,17.390859389976093,7.815817734671865,0.9581984878672006,0.27804354254275104,-0.000647458101594187,0.0674316475943927
1126,39.31574275026588,17.498021216538575,7.763713832559301,0.9621302089586493,0.265126064566435,0.004740711310038272,0.06317560093086007
1127,39.475608313445,17.5695495878858,7.7620026403878475,0.9666769614250512,0.2480366765240181,-0.0035229449063457494,0.06325383947347724
1128,39.63252233783517,17.64006748684364,7.796386597445548,0.9684848581522066,0.24287655330659125,-0.007910096843217621,0.05463963535513115
1129,39.77625549936841,17.7126401565755,7.7821810510789495,0.9654142621856708,0.2577535785853352,-0.004541254864830736,0.038958594676951536
1130,39.91250852794226,17.769992034960016,7.77331421085243,0.9634823533589021,0.2663842351801872,0.003277237504410415,0.027026907477513917
1131,40.08097909250498,17.87494793069087,7.7351723879633,0.9638774379910497,0.2650144027521569,-0.005623788978276976,0.026000458904709402
1132,40.204224717718844,17.977844394719124,7.784896800651405,0.9641056265335565,0.2625621874373895,-0.020309285550888394,0.033896482632333594
1133,40.30348294819437,18.092565220222323,7.77847348553559,0.9664340974054747,0.2510739157109664,-0.023263754215994675,0.04925263405550946
1134,40.51946954701287,18.134292853311262,7.73740745942455,0.9709119339748039,0.23083623865009054,-0.020752907421119265,0.06011625591098272
1135,40.68987910735045,18.241333316183944,7.703811684450288,0.9711457973877633,0.23090628979766128,-0.021502261955565267,0.055639718535935544
1136,40.82669917496133,18.33275113405245,7.714592417255626,0.9705235859489209,0.23249828019087906,-0.03431245254317522,0.053396389630795425
1137,40.988769860678204,18.409636917953854,7.761152500254887,0.9697188703299897,0.2354118737804379,-0.04100120136899879,0.050452588589789335
1138,41.11972465532033,18.530565937071728,7.763248254878999,0.9651446204851516,0.25488777765947257,-0.037084550113719465,0.04639847509618092
1139,41.22944360802079,18.63757482753415,7.757247116881951,0.9614465851721462,0.2690930431693078,-0.026887854857208602,0.04986422805857746
1140,41.415081189116584,18.738298670219763,7.702098901746242,0.9590021786615256,0.27602420964737995,-0.02745790052834965,0.058064797507284244
1141,41.58378522169902,18.80996555462262,7.738339548430588,0.9559423792016453,0.2841286494266563,-0.03591767659999586,0.06445927961853277
